school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
s0317,KIBO SECONDARY SCHOOL,False,KILIMANJARO,3.2,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,1.0,6.0,2.0,1.0,0.0,,,
s0360,KISHOJU SECONDARY SCHOOL,False,KAGERA,2.491,,278.0,280.0,2.0,278.0,0.0,0.0,278.0,101.0,167.0,10.0,0.0,0.0,,,
s4661,KAJUMULO ALEXANDER GIRLS' SECONDARY SCHOOL,False,KAGERA,2.5185,,9.0,12.0,2.0,10.0,1.0,0.0,9.0,3.0,5.0,1.0,0.0,0.0,,,
s0230,KIBONDO SECONDARY SCHOOL,False,KIGOMA,2.318,,327.0,327.0,0.0,327.0,0.0,0.0,327.0,179.0,127.0,21.0,0.0,0.0,,,
p0360,KISHOJU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p4661,KAJUMULO ALEXANDER GIRLS' SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0205,KIBOSHO GIRLS' SECONDARY SCHOOL,False,KILIMANJARO,3.2604,,63.0,64.0,0.0,64.0,0.0,0.0,64.0,13.0,18.0,29.0,3.0,1.0,800,40,20:1
s1268,KISIMIRI SECONDARY SCHOOL,False,ARUSHA,1.8443,,106.0,107.0,1.0,106.0,0.0,0.0,106.0,89.0,14.0,3.0,0.0,0.0,800,50,16:1
s1598,KAKONKO SECONDARY SCHOOL,False,KIGOMA,2.5541,,234.0,237.0,3.0,234.0,0.0,0.0,234.0,88.0,120.0,26.0,0.0,0.0,,,
s3912,KIBURUBUTU  SECONDARY SCHOOL,False,MOROGORO,1.9378,,75.0,76.0,1.0,75.0,0.0,0.0,75.0,60.0,14.0,1.0,0.0,0.0,,,
s0901,KISIWANI SECONDARY SCHOOL,False,KILIMANJARO,2.5128,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,33.0,38.0,7.0,0.0,0.0,,,
s0706,KALANGALALA SECONDARY SCHOOL,False,GEITA,2.2416,,129.0,129.0,0.0,129.0,0.0,0.0,129.0,77.0,45.0,7.0,0.0,0.0,,,
s0167,KIDUGALA LUTHERAN SEMINARY,False,NJOMBE,2.537,,18.0,19.0,0.0,19.0,1.0,0.0,18.0,9.0,5.0,4.0,0.0,0.0,400,20,20:1
s0474,KISOMACHI SECONDARY SCHOOL,False,KILIMANJARO,3.2821,,26.0,26.0,0.0,26.0,0.0,0.0,26.0,1.0,12.0,13.0,0.0,0.0,,,
p0706,KALANGALALA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0167,KIDUGALA SEMINARY CENTRE,True,,,,,,,,,,,,,,,,,,
s0208,KISUTU SECONDARY SCHOOL,False,DAR ES SALAAM,2.7025,,293.0,294.0,1.0,293.0,0.0,0.0,293.0,94.0,144.0,54.0,1.0,0.0,,,
s1611,KALENGE SECONDARY SCHOOL,False,KIGOMA,3.4964,,185.0,187.0,2.0,185.0,0.0,0.0,185.0,7.0,65.0,106.0,7.0,0.0,,,
s3000,KIEMBESAMAKI 'A' ISLAMIC SECONDARY SCHOOL,False,MJINI MAGHARIBI,3.4544,,95.0,95.0,0.0,95.0,0.0,0.0,95.0,4.0,33.0,58.0,0.0,0.0,,,
s0707,KITETO SECONDARY SCHOOL,False,MANYARA,2.3314,,175.0,175.0,0.0,175.0,0.0,0.0,175.0,96.0,69.0,10.0,0.0,0.0,,,
s0936,KALIUA SECONDARY SCHOOL,False,TABORA,2.1467,,234.0,235.0,1.0,234.0,0.0,0.0,234.0,154.0,78.0,2.0,0.0,0.0,,,
s2010,KIFAI MODERN SECONDARY SCHOOL,False,DAR ES SALAAM,3.3438,,15.0,16.0,0.0,16.0,0.0,0.0,16.0,1.0,8.0,6.0,0.0,1.0,320,20,16:1
s0711,KITOMONDO SECONDARY SCHOOL,False,PWANI,2.5343,,68.0,68.0,0.0,68.0,0.0,0.0,68.0,24.0,39.0,5.0,0.0,0.0,,,
p0936,KALIUA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0811,KIFARU SECONDARY SCHOOL,False,KILIMANJARO,2.3015,,251.0,251.0,0.0,251.0,0.0,0.0,251.0,133.0,115.0,3.0,0.0,0.0,,,
s1430,KIUMA SECONDARY SCHOOL,False,RUVUMA,2.6167,,80.0,80.0,0.0,80.0,0.0,0.0,80.0,24.0,50.0,6.0,0.0,0.0,,,
s4921,KAMAGI SECONDARY SCHOOL,False,TABORA,1.9611,,30.0,31.0,1.0,30.0,0.0,0.0,30.0,25.0,5.0,0.0,0.0,0.0,,,
s0224,KIFUNGILO GIRLS' SECONDARY SCHOOL,False,TANGA,2.2625,,40.0,40.0,0.0,40.0,0.0,0.0,40.0,23.0,14.0,3.0,0.0,0.0,500,30,17:1
p1430,KIUMA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1356,KAMENA SECONDARY SCHOOL,False,GEITA,2.8236,,120.0,121.0,1.0,120.0,0.0,0.0,120.0,26.0,73.0,20.0,1.0,0.0,,,
p0791,KIGAMBONI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1411,KIUTA SECONDARY SCHOOL,False,MTWARA,1.7857,,84.0,84.0,0.0,84.0,0.0,0.0,84.0,81.0,3.0,0.0,0.0,0.0,,,
s1072,KAMENE SECONDARY SCHOOL,False,DAR ES SALAAM,3.1222,,15.0,15.0,0.0,15.0,0.0,0.0,15.0,5.0,3.0,6.0,1.0,0.0,,,
s5595,KIGOMA GRAND SECONDARY SCHOOL,False,KIGOMA,2.5991,,110.0,111.0,0.0,111.0,0.0,0.0,111.0,40.0,60.0,10.0,0.0,1.0,,,
s1584,KIWANJA SECONDARY SCHOOL,False,MBEYA,2.0328,,351.0,352.0,1.0,351.0,0.0,0.0,351.0,269.0,78.0,4.0,0.0,0.0,,,
p1072,KAMENE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0320,KIGOMA SECONDARY SCHOOL,False,KIGOMA,2.0105,,286.0,288.0,1.0,287.0,1.0,0.0,286.0,223.0,56.0,7.0,0.0,0.0,,,
s1668,KIWELE SECONDARY SCHOOL,False,IRINGA,2.5851,,143.0,143.0,0.0,143.0,0.0,0.0,143.0,48.0,85.0,10.0,0.0,0.0,,,
s0885,KANADI SECONDARY SCHOOL,False,SIMIYU,2.3333,,76.0,76.0,0.0,76.0,0.0,0.0,76.0,43.0,28.0,5.0,0.0,0.0,,,
s0845,KIGONIGONI SECONDARY SCHOOL,False,KILIMANJARO,2.2161,,91.0,92.0,1.0,91.0,0.0,0.0,91.0,58.0,32.0,1.0,0.0,0.0,,,
s2518,KIWERE SECONDARY SCHOOL,False,TABORA,2.0,,26.0,27.0,1.0,26.0,0.0,0.0,26.0,20.0,6.0,0.0,0.0,0.0,,,
s2315,KANDOTO SAYANSI GIRLS SECONDARY SCHOOL,False,KILIMANJARO,3.2333,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,1.0,4.0,5.0,0.0,0.0,572,26,22:1
s0120,KIGONSERA SECONDARY SCHOOL,False,RUVUMA,2.5287,,535.0,535.0,0.0,535.0,0.0,0.0,535.0,214.0,273.0,48.0,0.0,0.0,900,30,30:1
s0896,KIZUKA SECONDARY SCHOOL,False,MOROGORO,2.3086,,27.0,27.0,0.0,27.0,0.0,0.0,27.0,15.0,11.0,1.0,0.0,0.0,,,
s0694,KANGA SECONDARY SCHOOL,False,SONGWE,2.8046,,116.0,116.0,0.0,116.0,0.0,0.0,116.0,34.0,53.0,29.0,0.0,0.0,,,
s0359,KIGURUNYEMBE SECONDARY SCHOOL,False,MOROGORO,2.8122,,142.0,175.0,14.0,161.0,19.0,0.0,142.0,41.0,69.0,29.0,3.0,0.0,,,
s0853,KIZWITE SECONDARY SCHOOL,False,RUKWA,2.3596,,178.0,178.0,0.0,178.0,0.0,0.0,178.0,88.0,84.0,6.0,0.0,0.0,,,
s0116,KANTALAMBA SECONDARY SCHOOL,False,RUKWA,2.4365,,160.0,162.0,1.0,161.0,1.0,0.0,160.0,74.0,76.0,10.0,0.0,0.0,,,
p0359,KIGURUNYEMBE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1378,KLERRUU TEACHERS' COLLEGE,False,IRINGA,3.7149,,159.0,161.0,2.0,159.0,0.0,0.0,159.0,3.0,38.0,112.0,6.0,0.0,,,
p0116,KANTALAMBA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0697,KIGWE SECONDARY SCHOOL,False,DODOMA,2.4412,,68.0,68.0,0.0,68.0,0.0,0.0,68.0,28.0,39.0,1.0,0.0,0.0,,,
p1378,KLERRUU TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s0473,KANYIGO SECONDARY SCHOOL,False,KAGERA,2.3114,,38.0,38.0,0.0,38.0,0.0,0.0,38.0,21.0,15.0,2.0,0.0,0.0,400,30,13:1
s4163,KIJOTA HULL HIGH SCHOOL,False,SINGIDA,2.2182,,123.0,123.0,0.0,123.0,0.0,0.0,123.0,79.0,38.0,6.0,0.0,0.0,,,
s0229,KONDOA GIRLS' SECONDARY SCHOOL,False,DODOMA,2.401,,325.0,326.0,1.0,325.0,0.0,0.0,325.0,163.0,132.0,30.0,0.0,0.0,,,
s0387,KARAGWE SECONDARY SCHOOL,False,KAGERA,2.4593,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,18.0,26.0,1.0,0.0,0.0,24,566,0:1
p4163,KIJOTA HULL HIGH SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0862,KONGEI SECONDARY SCHOOL,False,TANGA,2.25,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,360,30,12:1
p0387,KARAGWE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1106,KIKARO SECONDARY SCHOOL,False,PWANI,2.8477,,267.0,268.0,1.0,267.0,0.0,0.0,267.0,39.0,189.0,39.0,0.0,0.0,,,
s0904,KONGWA SECONDARY SCHOOL,False,DODOMA,2.7633,,99.0,102.0,2.0,100.0,0.0,0.0,100.0,28.0,51.0,20.0,0.0,1.0,,,
s4042,KARANSI SECONDARY SCHOOL,False,KILIMANJARO,2.6667,,50.0,50.0,0.0,50.0,0.0,0.0,50.0,16.0,26.0,8.0,0.0,0.0,,,
s3800,KIKODI SECONDARY SCHOOL,False,RUVUMA,2.6111,,9.0,9.0,0.0,9.0,0.0,0.0,9.0,2.0,7.0,0.0,0.0,0.0,,,
p0904,KONGWA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0364,KARATU SECONDARY SCHOOL,False,ARUSHA,2.4533,,496.0,496.0,0.0,496.0,0.0,0.0,496.0,236.0,196.0,64.0,0.0,0.0,800,50,16:1
p3800,KIKODI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0209,KOROGWE GIRLS' SECONDARY SCHOOL,False,TANGA,2.2433,,387.0,388.0,1.0,387.0,0.0,0.0,387.0,235.0,121.0,31.0,0.0,0.0,500,40,13:1
p0364,KARATU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0206,KILAKALA SECONDARY SCHOOL,False,MOROGORO,1.822,,88.0,88.0,0.0,88.0,0.0,0.0,88.0,76.0,11.0,1.0,0.0,0.0,650,50,13:1
p0209,KOROGWE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s2385,KAREMA SECONDARY SCHOOL,False,KATAVI,2.4053,,234.0,234.0,0.0,234.0,0.0,0.0,234.0,110.0,116.0,8.0,0.0,0.0,,,
s5295,KILAMSA SECONDARY SCHOOL,False,MOROGORO,1.9457,,86.0,86.0,0.0,86.0,0.0,0.0,86.0,66.0,20.0,0.0,0.0,0.0,,,
s0798,KOROGWE TEACHERS' COLLEGE,False,TANGA,3.7607,,249.0,292.0,10.0,282.0,32.0,0.0,250.0,5.0,46.0,183.0,15.0,1.0,,,
s1402,KASAMWA SECONDARY SCHOOL,False,GEITA,2.2712,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,34.0,13.0,4.0,0.0,0.0,,,
s0870,KILANGALANGA SECONDARY SCHOOL,False,PWANI,2.2442,,286.0,287.0,1.0,286.0,0.0,0.0,286.0,166.0,116.0,4.0,0.0,0.0,,,
p0798,KOROGWE TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s1136,KASANGEZI SECONDARY SCHOOL,False,KIGOMA,1.8874,,222.0,224.0,2.0,222.0,0.0,0.0,222.0,188.0,34.0,0.0,0.0,0.0,,,
s0517,KILI SECONDARY SCHOOL,False,TABORA,2.0652,,69.0,69.0,0.0,69.0,0.0,0.0,69.0,49.0,19.0,1.0,0.0,0.0,,,
s5126,KORONA SECONDARY SCHOOL,False,ARUSHA,2.8756,,67.0,67.0,0.0,67.0,0.0,0.0,67.0,15.0,34.0,18.0,0.0,0.0,,,
s2531,KASHISHI SECONDARY SCHOOL,False,TABORA,2.2954,,79.0,79.0,0.0,79.0,0.0,0.0,79.0,43.0,31.0,5.0,0.0,0.0,,,
p5545,KILIMANJARO MODERN TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s2339,KO'SIRYAMU SECONDARY SCHOOL,False,DAR ES SALAAM,3.3333,,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,,,
s0117,KASITA SEMINARY,False,MOROGORO,3.6019,,17.0,18.0,0.0,18.0,0.0,0.0,18.0,2.0,6.0,6.0,3.0,1.0,,,
s0367,KILOSA SECONDARY SCHOOL,False,MOROGORO,1.7125,,120.0,122.0,2.0,120.0,0.0,0.0,120.0,117.0,3.0,0.0,0.0,0.0,,,
s0241,KOWAK GIRLS' SECONDARY SCHOOL,False,MARA,2.1364,,11.0,11.0,0.0,11.0,0.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,500,40,13:1
s0925,KASOMA SECONDARY SCHOOL,False,MARA,2.5897,,117.0,118.0,1.0,117.0,0.0,0.0,117.0,31.0,81.0,5.0,0.0,0.0,,,
s0836,KILUVYA SECONDARY SCHOOL,False,DAR ES SALAAM,2.399,,99.0,99.0,0.0,99.0,0.0,0.0,99.0,45.0,50.0,4.0,0.0,0.0,,,
s0622,KUNDUCHI GIRLS' ISLAMIC HIGH SCHOOL,False,DAR ES SALAAM,3.2701,,29.0,30.0,0.0,30.0,1.0,0.0,29.0,3.0,13.0,13.0,0.0,0.0,1000,50,20:1
p4287,KASSU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0441,KILWA SECONDARY SCHOOL,False,LINDI,2.1616,,99.0,99.0,0.0,99.0,0.0,0.0,99.0,64.0,34.0,1.0,0.0,0.0,,,
p0622,KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0560,KASULU SECONDARY SCHOOL,False,KIGOMA,2.4585,,245.0,246.0,0.0,246.0,1.0,0.0,245.0,118.0,93.0,34.0,0.0,0.0,,,
s1821,KIMALA SECONDARY SCHOOL,False,KILIMANJARO,2.0426,,43.0,43.0,0.0,43.0,0.0,0.0,43.0,33.0,10.0,0.0,0.0,0.0,,,
s5579,KWARARA SECONDARY SCHOOL,False,MJINI MAGHARIBI,3.4389,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,1.0,11.0,17.0,1.0,0.0,,,
p0560,KASULU SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0766,KIMAMBA SECONDARY SCHOOL,False,MOROGORO,2.8243,,111.0,111.0,0.0,111.0,0.0,0.0,111.0,23.0,64.0,24.0,0.0,0.0,,,
s1092,KWEMARAMBA SECONDARY SCHOOL,False,TANGA,2.4738,,127.0,130.0,2.0,128.0,1.0,0.0,127.0,54.0,59.0,14.0,0.0,0.0,,,
s0458,KASULU TEACHERS' COLLEGE,False,KIGOMA,4.1688,,154.0,162.0,2.0,160.0,2.0,0.0,158.0,3.0,15.0,99.0,37.0,4.0,,,
s5096,KIMANI SECONDARY SCHOOL,False,PWANI,2.6396,,74.0,74.0,0.0,74.0,0.0,0.0,74.0,22.0,43.0,9.0,0.0,0.0,,,
p1092,KWEMARAMBA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0458,KASULU TEACHERS' COLLEGE CENTRE,True,,,,,,,,,,,,,,,,,,
s3058,KIMULI SECONDARY SCHOOL,False,KAGERA,1.8056,,18.0,18.0,0.0,18.0,0.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0,,,
s0123,KWIRO SECONDARY SCHOOL,False,MOROGORO,1.8239,,319.0,321.0,2.0,319.0,0.0,0.0,319.0,294.0,24.0,1.0,0.0,0.0,,,
s6136,KATALA HIGH SCHOOL,False,SINGIDA,2.4889,,15.0,15.0,0.0,15.0,0.0,0.0,15.0,8.0,4.0,3.0,0.0,0.0,,,
s0321,KINONDONI SECONDARY SCHOOL,False,DAR ES SALAAM,3.3203,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,2.0,25.0,23.0,1.0,0.0,,,
p0123,KWIRO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s1232,KATE SECONDARY SCHOOL,False,RUKWA,2.2829,,129.0,129.0,0.0,129.0,0.0,0.0,129.0,70.0,58.0,1.0,0.0,0.0,,,
p0321,KINONDONI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0757,KYELA SECONDARY SCHOOL,False,MBEYA,2.4063,,153.0,154.0,1.0,153.0,0.0,0.0,153.0,79.0,60.0,12.0,2.0,0.0,,,
s4294,KATOKE LWERU SECONDARY SCHOOL,False,KAGERA,2.0408,,49.0,49.0,0.0,49.0,0.0,0.0,49.0,37.0,10.0,2.0,0.0,0.0,,,
s2497,KIPETA SECONDARY SCHOOL,False,RUKWA,2.3559,,37.0,37.0,0.0,37.0,0.0,0.0,37.0,20.0,15.0,2.0,0.0,0.0,,,
s1339,KYERWA BRIGHT STAR SECONDARY SCHOOL,False,KAGERA,2.2333,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,,,
s0118,KATOKE SEMINARY,False,KAGERA,2.5833,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,,,
s0708,KIPINGO SECONDARY SCHOOL,False,MOROGORO,2.5097,,86.0,87.0,0.0,87.0,1.0,0.0,86.0,33.0,51.0,2.0,0.0,0.0,,,
s0323,LAKE SECONDARY SCHOOL,False,MWANZA,2.5909,,66.0,66.0,0.0,66.0,0.0,0.0,66.0,24.0,32.0,10.0,0.0,0.0,,,
s0857,LONGIDO SECONDARY SCHOOL,False,ARUSHA,3.0098,,392.0,426.0,33.0,393.0,1.0,0.0,392.0,58.0,212.0,122.0,0.0,0.0,,,
s0326,LUMUMBA SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.2583,,151.0,151.0,0.0,151.0,0.0,0.0,151.0,87.0,52.0,12.0,0.0,0.0,,,
s1315,LAKE TANGANYIKA SECONDARY SCHOOL,False,KIGOMA,1.5972,,60.0,60.0,0.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,,,
p0857,LONGIDO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0326,LUMUMBA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p1315,LAKE TANGANYIKA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0249,LORETO GIRLS' SECONDARY SCHOOL,False,MWANZA,2.1609,,29.0,29.0,0.0,29.0,0.0,0.0,29.0,19.0,9.0,1.0,0.0,0.0,500,30,17:1
p5473,LUMWAGO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0927,LANGASANI SECONDARY SCHOOL,False,KILIMANJARO,3.0941,,85.0,85.0,0.0,85.0,0.0,0.0,85.0,9.0,45.0,31.0,0.0,0.0,903,36,25:1
s0800,LOYOLA SECONDARY SCHOOL,False,DAR ES SALAAM,2.9063,,96.0,96.0,0.0,96.0,0.0,0.0,96.0,26.0,41.0,28.0,1.0,0.0,1038,68,15:1
s0774,LUPA SECONDARY SCHOOL,False,MBEYA,2.1878,,300.0,302.0,2.0,300.0,0.0,0.0,300.0,190.0,106.0,4.0,0.0,0.0,,,
s0721,LEGURUKI SECONDARY SCHOOL,False,ARUSHA,2.875,,12.0,12.0,0.0,12.0,0.0,0.0,12.0,4.0,3.0,5.0,0.0,0.0,,,
s1645,LUBALA SECONDARY SCHOOL,False,MBEYA,2.5359,,51.0,52.0,1.0,51.0,0.0,0.0,51.0,18.0,28.0,5.0,0.0,0.0,820,32,26:1
s0618,LUPALILO SECONDARY SCHOOL,False,NJOMBE,2.6555,,179.0,179.0,0.0,179.0,0.0,0.0,179.0,62.0,86.0,31.0,0.0,0.0,,,
s0124,LIKONDE SEMINARY,False,RUVUMA,3.2222,,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,,,
s5896,LUCAS MALIA SECONDARY SCHOOL,False,LINDI,2.3974,,104.0,104.0,0.0,104.0,0.0,0.0,104.0,52.0,47.0,5.0,0.0,0.0,,,
p0618,LUPALILO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s3536,LILIAN KIBO SECONDARY SCHOOL,False,DAR ES SALAAM,2.6806,,12.0,12.0,0.0,12.0,0.0,0.0,12.0,3.0,7.0,2.0,0.0,0.0,480,40,12:1
s1201,LUFILYO SECONDARY SCHOOL,False,MBEYA,2.07,,369.0,371.0,1.0,370.0,1.0,0.0,369.0,265.0,95.0,9.0,0.0,0.0,,,
s0429,LUPEMBE SECONDARY SCHOOL,False,NJOMBE,3.0299,,39.0,39.0,0.0,39.0,0.0,0.0,39.0,8.0,18.0,11.0,2.0,0.0,,,
s0324,LINDI SECONDARY SCHOOL,False,LINDI,2.1911,,321.0,322.0,0.0,322.0,1.0,0.0,321.0,207.0,109.0,5.0,0.0,0.0,,,
s0325,LUGALO SECONDARY SCHOOL,False,IRINGA,2.6988,,192.0,192.0,0.0,192.0,0.0,0.0,192.0,54.0,114.0,23.0,1.0,0.0,,,
s0705,LUPILA SECONDARY SCHOOL,False,NJOMBE,2.5322,,57.0,58.0,1.0,57.0,0.0,0.0,57.0,20.0,34.0,3.0,0.0,0.0,,,
p0324,LINDI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0325,LUGALO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s4126,LUPIRO SECONDARY SCHOOL,False,MOROGORO,2.4583,,56.0,57.0,1.0,56.0,0.0,0.0,56.0,23.0,30.0,3.0,0.0,0.0,,,
s4928,LIVINGSTONE BOYS' SECONDARY SCHOOL,False,TANGA,3.2292,,8.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,2.0,5.0,0.0,0.0,300,25,12:1
s1498,LUGEYE SECONDARY SCHOOL,False,MWANZA,2.5307,,152.0,152.0,0.0,152.0,0.0,0.0,152.0,64.0,69.0,19.0,0.0,0.0,,,
s0617,LUSANGA SECONDARY SCHOOL,False,MOROGORO,2.9847,,131.0,134.0,3.0,131.0,0.0,0.0,131.0,29.0,56.0,44.0,2.0,0.0,,,
s0596,LIWALE DAY SECONDARY SCHOOL,False,LINDI,2.4691,,151.0,151.0,0.0,151.0,0.0,0.0,151.0,54.0,94.0,3.0,0.0,0.0,,,
s0549,LUGOBA SECONDARY SCHOOL,False,PWANI,2.9829,,331.0,335.0,2.0,333.0,2.0,0.0,331.0,52.0,184.0,92.0,3.0,0.0,,,
s0176,LUSANGI MORAVIAN JUNIOR SEMINARY,False,TABORA,2.6667,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,
p5443,LOHI EDUCATION CENTRE,True,,,,,,,,,,,,,,,,,,
p0549,LUGOBA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0418,LUTENGANO SECONDARY SCHOOL,False,MBEYA,2.0598,,78.0,78.0,0.0,78.0,0.0,0.0,78.0,60.0,18.0,0.0,0.0,0.0,,,
s0211,LOLEZA SECONDARY SCHOOL,False,MBEYA,2.7286,,471.0,472.0,1.0,471.0,0.0,0.0,471.0,162.0,202.0,105.0,2.0,0.0,,,
s5353,LUGUFU BOYS' SECONDARY SCHOOL,False,KIGOMA,2.5534,,131.0,131.0,0.0,131.0,0.0,0.0,131.0,49.0,67.0,15.0,0.0,0.0,,,
p0418,LUTENGANO SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p0211,LOLEZA SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s3941,LUGUFU GIRLS' SECONDARY SCHOOL,False,KIGOMA,3.0066,,229.0,231.0,2.0,229.0,0.0,0.0,229.0,12.0,167.0,50.0,0.0,0.0,450,24,19:1
s0584,LWANDAI SECONDARY SCHOOL,False,TANGA,3.2917,,16.0,16.0,0.0,16.0,0.0,0.0,16.0,1.0,8.0,7.0,0.0,0.0,,,
s1274,LOLIONDO SECONDARY SCHOOL,False,ARUSHA,2.1784,,85.0,85.0,0.0,85.0,0.0,0.0,85.0,56.0,25.0,4.0,0.0,0.0,,,
s3825,LUKIMA SECONDARY SCHOOL,False,RUVUMA,2.3905,,105.0,105.0,0.0,105.0,0.0,0.0,105.0,49.0,53.0,3.0,0.0,0.0,,,
p0584,LWANDAI SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0355,LOMWE SECONDARY SCHOOL,False,KILIMANJARO,2.45,,50.0,50.0,0.0,50.0,0.0,0.0,50.0,24.0,19.0,7.0,0.0,0.0,,,
s4419,LUKOLE SECONDARY SCHOOL,False,KAGERA,2.3671,,518.0,519.0,1.0,518.0,0.0,0.0,518.0,266.0,221.0,31.0,0.0,0.0,,,
s1340,LWANGWA SECONDARY SCHOOL,False,MBEYA,2.4103,,158.0,158.0,0.0,158.0,0.0,0.0,158.0,77.0,72.0,9.0,0.0,0.0,,,
p0355,LOMWE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
p4419,LUKOLE SECONDARY SCHOOL CENTRE,True,,,,,,,,,,,,,,,,,,
s0125,LYAMUNGO SECONDARY SCHOOL,False,KILIMANJARO,2.1764,,430.0,432.0,1.0,431.0,1.0,0.0,430.0,278.0,140.0,12.0,0.0,0.0,,,
s1454,LONDONI SECONDARY SCHOOL,False,RUVUMA,2.6044,,107.0,108.0,1.0,107.0,0.0,0.0,107.0,34.0,63.0,10.0,0.0,0.0,,,
s0607,LULUMBA SECONDARY SCHOOL,False,SINGIDA,1.9171,,177.0,177.0,0.0,177.0,0.0,0.0,177.0,139.0,35.0,3.0,0.0,0.0,,,
s4186,LYCEUM SECONDARY SCHOOL,False,DAR ES SALAAM,3.6821,,53.0,55.0,1.0,54.0,0.0,0.0,54.0,0.0,16.0,34.0,3.0,1.0,,,
s5708,MAARIF SECONDARY SCHOOL,False,KUSINI UNGUJA,2.1078,,17.0,17.0,0.0,17.0,0.0,0.0,17.0,12.0,5.0,0.0,0.0,0.0,,,
s1509,MAWINDI SECONDARY SCHOOL,False,MBEYA,1.9394,,99.0,99.0,0.0,99.0,0.0,0.0,99.0,82.0,16.0,1.0,0.0,0.0,,,
s0720,MPITIMBI SECONDARY SCHOOL,False,RUVUMA,2.0224,,52.0,52.0,0.0,52.0,0.0,0.0,52.0,40.0,12.0,0.0,0.0,0.0,,,
