school_code,school_name,is_private_center,region,gpa,grade,passed_candidates,regist,absent,sat,withheld,no-ca,clean,div_i,div_ii,div_iii,div_iv,div_0,STUDENTS,TEACHERS,STUDENT-TEACHER RATIO
s3912,KIBURUBUTU  SECONDARY SCHOOL,False,MOROGORO,1.9676,,72.0,72.0,0.0,72.0,0.0,0.0,72.0,59.0,13.0,0.0,0.0,0.0,,,
s1268,KISIMIRI SECONDARY SCHOOL,False,ARUSHA,1.4288,,124.0,125.0,1.0,124.0,0.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,800,50,16:1
s1611,KALENGE SECONDARY SCHOOL,False,KIGOMA,3.4344,,192.0,194.0,1.0,193.0,0.0,0.0,193.0,14.0,66.0,107.0,5.0,1.0,,,
s0167,KIDUGALA LUTHERAN SEMINARY,False,NJOMBE,2.9386,,19.0,20.0,1.0,19.0,0.0,0.0,19.0,2.0,13.0,4.0,0.0,0.0,400,20,20:1
s0901,KISIWANI SECONDARY SCHOOL,False,KILIMANJARO,2.4516,,86.0,87.0,1.0,86.0,0.0,0.0,86.0,34.0,52.0,0.0,0.0,0.0,,,
s0936,KALIUA SECONDARY SCHOOL,False,TABORA,2.2047,,232.0,233.0,1.0,232.0,0.0,0.0,232.0,139.0,88.0,5.0,0.0,0.0,,,
s0474,KISOMACHI SECONDARY SCHOOL,False,KILIMANJARO,2.8116,,23.0,23.0,0.0,23.0,0.0,0.0,23.0,4.0,16.0,3.0,0.0,0.0,,,
s3000,KIEMBESAMAKI 'A' ISLAMIC SECONDARY SCHOOL,False,MJINI MAGHARIBI,3.0952,,42.0,43.0,1.0,42.0,0.0,0.0,42.0,7.0,16.0,19.0,0.0,0.0,,,
s0208,KISUTU SECONDARY SCHOOL,False,DAR ES SALAAM,2.7651,,249.0,250.0,1.0,249.0,0.0,0.0,249.0,68.0,134.0,47.0,0.0,0.0,,,
s4921,KAMAGI SECONDARY SCHOOL,False,TABORA,1.902,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,47.0,4.0,0.0,0.0,0.0,,,
s0707,KITETO SECONDARY SCHOOL,False,MANYARA,2.6059,,159.0,159.0,0.0,159.0,0.0,0.0,159.0,63.0,70.0,26.0,0.0,0.0,,,
s1356,KAMENA SECONDARY SCHOOL,False,GEITA,2.9599,,54.0,54.0,0.0,54.0,0.0,0.0,54.0,4.0,41.0,8.0,1.0,0.0,,,
s2010,KIFAI MODERN SECONDARY SCHOOL,False,DAR ES SALAAM,3.5167,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,4.0,5.0,1.0,0.0,320,20,16:1
s0711,KITOMONDO SECONDARY SCHOOL,False,PWANI,2.4558,,49.0,49.0,0.0,49.0,0.0,0.0,49.0,22.0,23.0,4.0,0.0,0.0,,,
s1072,KAMENE SECONDARY SCHOOL,False,DAR ES SALAAM,3.5972,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,0.0,8.0,15.0,1.0,0.0,,,
s0811,KIFARU SECONDARY SCHOOL,False,KILIMANJARO,2.8039,,221.0,221.0,0.0,221.0,0.0,0.0,221.0,51.0,127.0,43.0,0.0,0.0,,,
s1430,KIUMA SECONDARY SCHOOL,False,RUVUMA,3.289,,158.0,158.0,0.0,158.0,0.0,0.0,158.0,3.0,80.0,75.0,0.0,0.0,,,
s0224,KIFUNGILO GIRLS' SECONDARY SCHOOL,False,TANGA,1.9472,,41.0,41.0,0.0,41.0,0.0,0.0,41.0,33.0,8.0,0.0,0.0,0.0,500,30,17:1
s0885,KANADI SECONDARY SCHOOL,False,SIMIYU,2.598,,114.0,114.0,0.0,114.0,0.0,0.0,114.0,38.0,67.0,8.0,1.0,0.0,,,
s1411,KIUTA SECONDARY SCHOOL,False,MTWARA,2.0667,,120.0,120.0,0.0,120.0,0.0,0.0,120.0,94.0,25.0,1.0,0.0,0.0,,,
s2315,KANDOTO SAYANSI GIRLS SECONDARY SCHOOL,False,KILIMANJARO,3.5794,,21.0,21.0,0.0,21.0,0.0,0.0,21.0,0.0,6.0,15.0,0.0,0.0,572,26,22:1
s5595,KIGOMA GRAND SECONDARY SCHOOL,False,KIGOMA,2.5196,,102.0,102.0,0.0,102.0,0.0,0.0,102.0,44.0,48.0,10.0,0.0,0.0,,,
s1584,KIWANJA SECONDARY SCHOOL,False,MBEYA,2.5632,,290.0,291.0,1.0,290.0,0.0,0.0,290.0,110.0,154.0,25.0,1.0,0.0,,,
s0694,KANGA SECONDARY SCHOOL,False,SONGWE,2.849,,170.0,170.0,0.0,170.0,0.0,0.0,170.0,42.0,87.0,39.0,2.0,0.0,,,
s0320,KIGOMA SECONDARY SCHOOL,False,KIGOMA,2.3417,,239.0,239.0,0.0,239.0,0.0,0.0,239.0,125.0,102.0,12.0,0.0,0.0,,,
s1668,KIWELE SECONDARY SCHOOL,False,IRINGA,2.3434,,116.0,116.0,0.0,116.0,0.0,0.0,116.0,63.0,48.0,5.0,0.0,0.0,,,
s0116,KANTALAMBA SECONDARY SCHOOL,False,RUKWA,2.6265,,199.0,199.0,0.0,199.0,0.0,0.0,199.0,64.0,115.0,20.0,0.0,0.0,,,
s0845,KIGONIGONI SECONDARY SCHOOL,False,KILIMANJARO,2.3902,,126.0,126.0,0.0,126.0,0.0,0.0,126.0,62.0,58.0,6.0,0.0,0.0,,,
s0896,KIZUKA SECONDARY SCHOOL,False,MOROGORO,3.3819,,24.0,24.0,0.0,24.0,0.0,0.0,24.0,0.0,13.0,10.0,1.0,0.0,,,
s0120,KIGONSERA SECONDARY SCHOOL,False,RUVUMA,2.4669,,463.0,463.0,0.0,463.0,0.0,0.0,463.0,207.0,222.0,34.0,0.0,0.0,900,30,30:1
s0853,KIZWITE SECONDARY SCHOOL,False,RUKWA,2.7949,,178.0,178.0,0.0,178.0,0.0,0.0,178.0,40.0,107.0,31.0,0.0,0.0,,,
s0473,KANYIGO SECONDARY SCHOOL,False,KAGERA,2.8485,,33.0,33.0,0.0,33.0,0.0,0.0,33.0,5.0,23.0,5.0,0.0,0.0,400,30,13:1
s0359,KIGURUNYEMBE SECONDARY SCHOOL,False,MOROGORO,2.8524,,210.0,213.0,3.0,210.0,0.0,0.0,210.0,38.0,130.0,42.0,0.0,0.0,,,
s1378,KLERRUU TEACHERS' COLLEGE,False,IRINGA,3.8227,,124.0,125.0,0.0,125.0,0.0,0.0,125.0,3.0,27.0,78.0,16.0,1.0,,,
s0387,KARAGWE SECONDARY SCHOOL,False,KAGERA,2.8391,,29.0,31.0,1.0,30.0,1.0,0.0,29.0,5.0,19.0,5.0,0.0,0.0,24,566,0:1
s0697,KIGWE SECONDARY SCHOOL,False,DODOMA,2.5965,,57.0,58.0,1.0,57.0,0.0,0.0,57.0,19.0,32.0,6.0,0.0,0.0,,,
s0229,KONDOA GIRLS' SECONDARY SCHOOL,False,DODOMA,2.6724,,262.0,262.0,0.0,262.0,0.0,0.0,262.0,85.0,135.0,42.0,0.0,0.0,,,
s0364,KARATU SECONDARY SCHOOL,False,ARUSHA,2.6188,,474.0,474.0,0.0,474.0,0.0,0.0,474.0,172.0,226.0,76.0,0.0,0.0,800,50,16:1
s4163,KIJOTA HULL HIGH SCHOOL,False,SINGIDA,2.3021,,96.0,96.0,0.0,96.0,0.0,0.0,96.0,55.0,37.0,4.0,0.0,0.0,,,
s0862,KONGEI SECONDARY SCHOOL,False,TANGA,2.3056,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,360,30,12:1
s0904,KONGWA SECONDARY SCHOOL,False,DODOMA,2.9325,,84.0,87.0,3.0,84.0,0.0,0.0,84.0,19.0,42.0,22.0,1.0,0.0,,,
s2385,KAREMA SECONDARY SCHOOL,False,KATAVI,2.5052,,224.0,227.0,3.0,224.0,0.0,0.0,224.0,78.0,145.0,1.0,0.0,0.0,,,
s1106,KIKARO SECONDARY SCHOOL,False,PWANI,2.608,,199.0,202.0,3.0,199.0,0.0,0.0,199.0,63.0,115.0,21.0,0.0,0.0,,,
s1402,KASAMWA SECONDARY SCHOOL,False,GEITA,1.8915,,43.0,43.0,0.0,43.0,0.0,0.0,43.0,37.0,6.0,0.0,0.0,0.0,,,
s3800,KIKODI SECONDARY SCHOOL,False,RUVUMA,2.6458,,8.0,8.0,0.0,8.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,,,
s0209,KOROGWE GIRLS' SECONDARY SCHOOL,False,TANGA,2.8614,,386.0,387.0,1.0,386.0,0.0,0.0,386.0,90.0,193.0,102.0,1.0,0.0,500,40,13:1
s1136,KASANGEZI SECONDARY SCHOOL,False,KIGOMA,1.8258,,242.0,242.0,0.0,242.0,0.0,0.0,242.0,209.0,33.0,0.0,0.0,0.0,,,
s2531,KASHISHI SECONDARY SCHOOL,False,TABORA,2.3047,,64.0,64.0,0.0,64.0,0.0,0.0,64.0,37.0,23.0,4.0,0.0,0.0,,,
s0206,KILAKALA SECONDARY SCHOOL,False,MOROGORO,2.0217,,100.0,100.0,0.0,100.0,0.0,0.0,100.0,77.0,22.0,1.0,0.0,0.0,650,50,13:1
s0798,KOROGWE TEACHERS' COLLEGE,False,TANGA,3.7624,,140.0,143.0,2.0,141.0,0.0,0.0,141.0,0.0,25.0,110.0,5.0,1.0,,,
s0117,KASITA SEMINARY,False,MOROGORO,3.0833,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,,,
s5295,KILAMSA SECONDARY SCHOOL,False,MOROGORO,1.9333,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,25.0,5.0,0.0,0.0,0.0,,,
s0925,KASOMA SECONDARY SCHOOL,False,MARA,2.6086,,135.0,136.0,1.0,135.0,0.0,0.0,135.0,44.0,81.0,10.0,0.0,0.0,,,
s0870,KILANGALANGA SECONDARY SCHOOL,False,PWANI,2.7744,,362.0,372.0,9.0,363.0,1.0,0.0,362.0,102.0,178.0,82.0,0.0,0.0,,,
s5126,KORONA SECONDARY SCHOOL,False,ARUSHA,2.5082,,102.0,102.0,0.0,102.0,0.0,0.0,102.0,43.0,45.0,14.0,0.0,0.0,,,
s0517,KILI SECONDARY SCHOOL,False,TABORA,2.2064,,88.0,88.0,0.0,88.0,0.0,0.0,88.0,58.0,28.0,2.0,0.0,0.0,,,
s2339,KO'SIRYAMU SECONDARY SCHOOL,False,DAR ES SALAAM,3.9615,,12.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,4.0,6.0,2.0,1.0,,,
s0560,KASULU SECONDARY SCHOOL,False,KIGOMA,2.4382,,186.0,187.0,1.0,186.0,0.0,0.0,186.0,84.0,89.0,13.0,0.0,0.0,,,
s0241,KOWAK GIRLS' SECONDARY SCHOOL,False,MARA,3.0864,,27.0,28.0,1.0,27.0,0.0,0.0,27.0,5.0,12.0,10.0,0.0,0.0,500,40,13:1
s0367,KILOSA SECONDARY SCHOOL,False,MOROGORO,1.7432,,111.0,113.0,2.0,111.0,0.0,0.0,111.0,105.0,6.0,0.0,0.0,0.0,,,
s0622,KUNDUCHI GIRLS' ISLAMIC HIGH SCHOOL,False,DAR ES SALAAM,3.1754,,19.0,26.0,7.0,19.0,0.0,0.0,19.0,1.0,10.0,8.0,0.0,0.0,1000,50,20:1
s0458,KASULU TEACHERS' COLLEGE,False,KIGOMA,4.2321,,82.0,87.0,3.0,84.0,0.0,0.0,84.0,0.0,6.0,59.0,17.0,2.0,,,
s0441,KILWA SECONDARY SCHOOL,False,LINDI,2.6182,,141.0,141.0,0.0,141.0,0.0,0.0,141.0,36.0,98.0,7.0,0.0,0.0,,,
s5579,KWARARA SECONDARY SCHOOL,False,MJINI MAGHARIBI,3.1333,,30.0,30.0,0.0,30.0,0.0,0.0,30.0,2.0,17.0,11.0,0.0,0.0,,,
s1821,KIMALA SECONDARY SCHOOL,False,KILIMANJARO,2.2969,,32.0,32.0,0.0,32.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,,,
s1092,KWEMARAMBA SECONDARY SCHOOL,False,TANGA,2.8306,,124.0,126.0,1.0,125.0,1.0,0.0,124.0,28.0,67.0,28.0,1.0,0.0,,,
s6136,KATALA HIGH SCHOOL,False,SINGIDA,3.4778,,15.0,15.0,0.0,15.0,0.0,0.0,15.0,1.0,4.0,10.0,0.0,0.0,,,
s0766,KIMAMBA SECONDARY SCHOOL,False,MOROGORO,2.8214,,140.0,141.0,1.0,140.0,0.0,0.0,140.0,32.0,77.0,31.0,0.0,0.0,,,
s0123,KWIRO SECONDARY SCHOOL,False,MOROGORO,1.9871,,311.0,315.0,4.0,311.0,0.0,0.0,311.0,250.0,60.0,1.0,0.0,0.0,,,
s1232,KATE SECONDARY SCHOOL,False,RUKWA,2.9545,,66.0,67.0,1.0,66.0,0.0,0.0,66.0,3.0,54.0,9.0,0.0,0.0,,,
s5096,KIMANI SECONDARY SCHOOL,False,PWANI,2.7421,,95.0,95.0,0.0,95.0,0.0,0.0,95.0,28.0,45.0,22.0,0.0,0.0,,,
s4294,KATOKE LWERU SECONDARY SCHOOL,False,KAGERA,2.8118,,31.0,31.0,0.0,31.0,0.0,0.0,31.0,3.0,25.0,3.0,0.0,0.0,,,
s0321,KINONDONI SECONDARY SCHOOL,False,DAR ES SALAAM,3.1806,,36.0,40.0,4.0,36.0,0.0,0.0,36.0,3.0,18.0,15.0,0.0,0.0,,,
s0757,KYELA SECONDARY SCHOOL,False,MBEYA,2.8293,,124.0,125.0,1.0,124.0,0.0,0.0,124.0,31.0,64.0,29.0,0.0,0.0,,,
s0118,KATOKE SEMINARY,False,KAGERA,2.0667,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,,,
s2497,KIPETA SECONDARY SCHOOL,False,RUKWA,2.5385,,26.0,26.0,0.0,26.0,0.0,0.0,26.0,8.0,17.0,1.0,0.0,0.0,,,
s1339,KYERWA BRIGHT STAR SECONDARY SCHOOL,False,KAGERA,3.125,,4.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,,,
s0748,KAWAWA SECONDARY SCHOOL,False,IRINGA,2.8185,,45.0,46.0,1.0,45.0,0.0,0.0,45.0,5.0,36.0,4.0,0.0,0.0,1020,70,15:1
s0708,KIPINGO SECONDARY SCHOOL,False,MOROGORO,3.1013,,102.0,102.0,0.0,102.0,0.0,0.0,102.0,5.0,67.0,29.0,1.0,0.0,,,
s0323,LAKE SECONDARY SCHOOL,False,MWANZA,2.5485,,55.0,56.0,1.0,55.0,0.0,0.0,55.0,22.0,26.0,7.0,0.0,0.0,,,
s0249,LORETO GIRLS' SECONDARY SCHOOL,False,MWANZA,2.6333,,40.0,40.0,0.0,40.0,0.0,0.0,40.0,11.0,25.0,4.0,0.0,0.0,500,30,17:1
s0326,LUMUMBA SECONDARY SCHOOL,False,MJINI MAGHARIBI,2.0561,,98.0,98.0,0.0,98.0,0.0,0.0,98.0,67.0,28.0,3.0,0.0,0.0,,,
s1315,LAKE TANGANYIKA SECONDARY SCHOOL,False,KIGOMA,1.732,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,50.0,1.0,0.0,0.0,0.0,,,
s0800,LOYOLA SECONDARY SCHOOL,False,DAR ES SALAAM,2.721,,89.0,89.0,0.0,89.0,0.0,0.0,89.0,26.0,47.0,15.0,1.0,0.0,1038,68,15:1
s0927,LANGASANI SECONDARY SCHOOL,False,KILIMANJARO,2.8383,,101.0,101.0,0.0,101.0,0.0,0.0,101.0,20.0,62.0,19.0,0.0,0.0,903,36,25:1
s1645,LUBALA SECONDARY SCHOOL,False,MBEYA,2.6863,,17.0,17.0,0.0,17.0,0.0,0.0,17.0,6.0,8.0,3.0,0.0,0.0,820,32,26:1
s0124,LIKONDE SEMINARY,False,RUVUMA,2.8056,,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,,,
s5896,LUCAS MALIA SECONDARY SCHOOL,False,LINDI,2.8379,,146.0,146.0,0.0,146.0,0.0,0.0,146.0,32.0,85.0,29.0,0.0,0.0,,,
s0774,LUPA SECONDARY SCHOOL,False,MBEYA,2.4069,,145.0,146.0,1.0,145.0,0.0,0.0,145.0,71.0,63.0,11.0,0.0,0.0,,,
s3536,LILIAN KIBO SECONDARY SCHOOL,False,DAR ES SALAAM,2.7083,,8.0,9.0,1.0,8.0,0.0,0.0,8.0,2.0,5.0,1.0,0.0,0.0,480,40,12:1
s1201,LUFILYO SECONDARY SCHOOL,False,MBEYA,2.683,,459.0,461.0,2.0,459.0,0.0,0.0,459.0,137.0,253.0,69.0,0.0,0.0,,,
s0618,LUPALILO SECONDARY SCHOOL,False,NJOMBE,2.9677,,191.0,191.0,0.0,191.0,0.0,0.0,191.0,27.0,111.0,53.0,0.0,0.0,,,
s0324,LINDI SECONDARY SCHOOL,False,LINDI,2.6182,,234.0,234.0,0.0,234.0,0.0,0.0,234.0,64.0,153.0,17.0,0.0,0.0,,,
s0325,LUGALO SECONDARY SCHOOL,False,IRINGA,2.9895,,190.0,190.0,0.0,190.0,0.0,0.0,190.0,43.0,80.0,65.0,2.0,0.0,,,
s0429,LUPEMBE SECONDARY SCHOOL,False,NJOMBE,3.306,,60.0,61.0,0.0,61.0,0.0,0.0,61.0,9.0,25.0,24.0,2.0,1.0,,,
s0705,LUPILA SECONDARY SCHOOL,False,NJOMBE,2.9183,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,6.0,33.0,12.0,0.0,0.0,,,
s4928,LIVINGSTONE BOYS' SECONDARY SCHOOL,False,TANGA,3.4,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,300,25,12:1
s1498,LUGEYE SECONDARY SCHOOL,False,MWANZA,2.6806,,156.0,156.0,0.0,156.0,0.0,0.0,156.0,55.0,70.0,31.0,0.0,0.0,,,
s4126,LUPIRO SECONDARY SCHOOL,False,MOROGORO,2.9167,,28.0,28.0,0.0,28.0,0.0,0.0,28.0,6.0,13.0,9.0,0.0,0.0,,,
s0596,LIWALE DAY SECONDARY SCHOOL,False,LINDI,2.3316,,190.0,191.0,1.0,190.0,0.0,0.0,190.0,94.0,94.0,2.0,0.0,0.0,,,
s0549,LUGOBA SECONDARY SCHOOL,False,PWANI,2.6795,,273.0,273.0,0.0,273.0,0.0,0.0,273.0,80.0,153.0,40.0,0.0,0.0,,,
s0617,LUSANGA SECONDARY SCHOOL,False,MOROGORO,3.0392,,187.0,189.0,2.0,187.0,0.0,0.0,187.0,23.0,104.0,60.0,0.0,0.0,,,
s0211,LOLEZA SECONDARY SCHOOL,False,MBEYA,2.8451,,424.0,424.0,0.0,424.0,0.0,0.0,424.0,118.0,192.0,111.0,3.0,0.0,,,
s5353,LUGUFU BOYS' SECONDARY SCHOOL,False,KIGOMA,2.3789,,150.0,150.0,0.0,150.0,0.0,0.0,150.0,71.0,74.0,5.0,0.0,0.0,,,
s0418,LUTENGANO SECONDARY SCHOOL,False,MBEYA,2.8095,,77.0,78.0,1.0,77.0,0.0,0.0,77.0,13.0,53.0,11.0,0.0,0.0,,,
s3941,LUGUFU GIRLS' SECONDARY SCHOOL,False,KIGOMA,2.8158,,162.0,162.0,0.0,162.0,0.0,0.0,162.0,22.0,117.0,23.0,0.0,0.0,450,24,19:1
s1274,LOLIONDO SECONDARY SCHOOL,False,ARUSHA,2.5267,,75.0,75.0,0.0,75.0,0.0,0.0,75.0,32.0,34.0,9.0,0.0,0.0,,,
s3825,LUKIMA SECONDARY SCHOOL,False,RUVUMA,2.2639,,96.0,98.0,2.0,96.0,0.0,0.0,96.0,57.0,37.0,2.0,0.0,0.0,,,
s0584,LWANDAI SECONDARY SCHOOL,False,TANGA,3.0152,,11.0,11.0,0.0,11.0,0.0,0.0,11.0,1.0,7.0,3.0,0.0,0.0,,,
s0355,LOMWE SECONDARY SCHOOL,False,KILIMANJARO,2.7524,,35.0,35.0,0.0,35.0,0.0,0.0,35.0,12.0,13.0,10.0,0.0,0.0,,,
s4419,LUKOLE SECONDARY SCHOOL,False,KAGERA,2.5622,,488.0,491.0,3.0,488.0,0.0,0.0,488.0,195.0,231.0,62.0,0.0,0.0,,,
s1340,LWANGWA SECONDARY SCHOOL,False,MBEYA,2.9002,,142.0,144.0,2.0,142.0,0.0,0.0,142.0,20.0,97.0,24.0,1.0,0.0,,,
s1454,LONDONI SECONDARY SCHOOL,False,RUVUMA,1.9489,,111.0,113.0,2.0,111.0,0.0,0.0,111.0,97.0,13.0,1.0,0.0,0.0,,,
s0607,LULUMBA SECONDARY SCHOOL,False,SINGIDA,1.9343,,208.0,208.0,0.0,208.0,0.0,0.0,208.0,162.0,42.0,4.0,0.0,0.0,,,
s0125,LYAMUNGO SECONDARY SCHOOL,False,KILIMANJARO,2.4607,,441.0,441.0,0.0,441.0,0.0,0.0,441.0,197.0,213.0,31.0,0.0,0.0,,,
s0857,LONGIDO SECONDARY SCHOOL,False,ARUSHA,2.9866,,387.0,390.0,3.0,387.0,0.0,0.0,387.0,61.0,208.0,116.0,2.0,0.0,,,
s5708,MAARIF SECONDARY SCHOOL,False,KUSINI UNGUJA,2.8,,5.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,,,
s2476,MBAGALA SECONDARY SCHOOL,False,DAR ES SALAAM,2.9257,,184.0,185.0,1.0,184.0,0.0,0.0,184.0,30.0,110.0,43.0,1.0,0.0,,,
s0720,MPITIMBI SECONDARY SCHOOL,False,RUVUMA,2.1688,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,50.0,26.0,1.0,0.0,0.0,,,
s0246,MAASAE GIRLS' LUTHERAN SECONDARY SCHOOL,False,ARUSHA,3.1795,,26.0,28.0,2.0,26.0,0.0,0.0,26.0,4.0,10.0,12.0,0.0,0.0,,,
s1732,MBALAMAZIWA SECONDARY SCHOOL,False,IRINGA,3.1858,,61.0,62.0,1.0,61.0,0.0,0.0,61.0,4.0,33.0,23.0,1.0,0.0,,,
s0682,MPOROTO SECONDARY SCHOOL,False,MBEYA,2.4479,,16.0,16.0,0.0,16.0,0.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,,,
s0676,MABIRA SECONDARY SCHOOL,False,KAGERA,2.186,,69.0,70.0,1.0,69.0,0.0,0.0,69.0,42.0,26.0,1.0,0.0,0.0,,,
s0640,MBALIZI SECONDARY SCHOOL,False,MBEYA,2.0911,,75.0,75.0,0.0,75.0,0.0,0.0,75.0,50.0,21.0,4.0,0.0,0.0,,,
s2453,MPUI SECONDARY SCHOOL,False,RUKWA,2.8926,,45.0,45.0,0.0,45.0,0.0,0.0,45.0,2.0,40.0,3.0,0.0,0.0,,,
s5816,MABWE TUMAINI SECONDARY SCHOOL,False,DAR ES SALAAM,2.5806,,124.0,124.0,0.0,124.0,0.0,0.0,124.0,55.0,46.0,23.0,0.0,0.0,,,
s0138,MPWAPWA SECONDARY SCHOOL,False,DODOMA,2.6554,,162.0,164.0,1.0,163.0,0.0,0.0,163.0,67.0,60.0,35.0,0.0,1.0,,,
s2278,MACECHU SECONDARY SCHOOL,False,TANGA,2.8596,,89.0,90.0,1.0,89.0,0.0,0.0,89.0,17.0,52.0,20.0,0.0,0.0,,,
s3730,MBAMBA BAY SECONDARY SCHOOL,False,RUVUMA,2.897,,186.0,187.0,0.0,187.0,1.0,0.0,186.0,21.0,133.0,32.0,0.0,0.0,,,
s0212,MACHAME GIRLS' SECONDARY SCHOOL,False,KILIMANJARO,2.4254,,380.0,383.0,3.0,380.0,0.0,0.0,380.0,177.0,173.0,30.0,0.0,0.0,,,
s0726,MBEKENYERA SECONDARY SCHOOL,False,LINDI,2.2477,,109.0,109.0,0.0,109.0,0.0,0.0,109.0,68.0,39.0,2.0,0.0,0.0,,,
s0425,MPWAPWA TEACHERS' COLLEGE,False,DODOMA,4.3426,,205.0,225.0,9.0,216.0,0.0,0.0,216.0,0.0,19.0,118.0,68.0,11.0,,,
s1199,MADABA SECONDARY SCHOOL,False,RUVUMA,2.8489,,139.0,139.0,0.0,139.0,0.0,0.0,139.0,21.0,96.0,21.0,1.0,0.0,,,
s1148,MADIBIRA SECONDARY SCHOOL,False,MBEYA,2.4298,,121.0,121.0,0.0,121.0,0.0,0.0,121.0,57.0,58.0,6.0,0.0,0.0,,,
s1373,MBELEI SECONDARY SCHOOL,False,TANGA,2.9082,,98.0,98.0,0.0,98.0,0.0,0.0,98.0,17.0,56.0,25.0,0.0,0.0,,,
s0526,MRINGA SECONDARY SCHOOL,False,ARUSHA,2.1436,,188.0,188.0,0.0,188.0,0.0,0.0,188.0,124.0,63.0,1.0,0.0,0.0,,,
s2511,MADISI SECONDARY SCHOOL,False,IRINGA,2.5905,,35.0,35.0,0.0,35.0,0.0,0.0,35.0,11.0,21.0,3.0,0.0,0.0,,,
s0330,MBEYA SECONDARY SCHOOL,False,MBEYA,2.8062,,166.0,166.0,0.0,166.0,0.0,0.0,166.0,49.0,77.0,40.0,0.0,0.0,,,
s0688,MSAKILA SECONDARY SCHOOL,False,RUKWA,2.0583,,20.0,20.0,0.0,20.0,0.0,0.0,20.0,15.0,5.0,0.0,0.0,0.0,,,
s5047,MADUNGU SECONDARY SCHOOL,False,KUSINI PEMBA,2.7811,,166.0,168.0,2.0,166.0,0.0,0.0,166.0,42.0,85.0,39.0,0.0,0.0,,,
s2859,MAFIGA SECONDARY SCHOOL,False,MOROGORO,2.5286,,163.0,163.0,0.0,163.0,0.0,0.0,163.0,58.0,95.0,10.0,0.0,0.0,,,
s0938,MBEZI BEACH SECONDARY SCHOOL,False,DAR ES SALAAM,2.7955,,110.0,111.0,1.0,110.0,0.0,0.0,110.0,24.0,70.0,15.0,1.0,0.0,,,
s2006,MSAKWALO SECONDARY SCHOOL,False,DODOMA,2.119,,77.0,77.0,0.0,77.0,0.0,0.0,77.0,54.0,21.0,2.0,0.0,0.0,,,
s0113,MAFINGA SEMINARY,False,IRINGA,2.7576,,22.0,22.0,0.0,22.0,0.0,0.0,22.0,6.0,12.0,4.0,0.0,0.0,300,30,10:1
s1410,MSALALA SECONDARY SCHOOL,False,GEITA,2.7681,,92.0,93.0,1.0,92.0,0.0,0.0,92.0,22.0,55.0,15.0,0.0,0.0,,,
s3790,MAFISA SECONDARY SCHOOL,False,TANGA,1.8889,,51.0,51.0,0.0,51.0,0.0,0.0,51.0,44.0,7.0,0.0,0.0,0.0,,,
s0214,MSALATO SECONDARY SCHOOL,False,DODOMA,1.6425,,145.0,145.0,0.0,145.0,0.0,0.0,145.0,139.0,6.0,0.0,0.0,0.0,600,45,13:1
s1466,MAGADINI SECONDARY SCHOOL,False,KILIMANJARO,2.0576,,81.0,87.0,6.0,81.0,0.0,0.0,81.0,62.0,19.0,0.0,0.0,0.0,,,
s1278,MBEZI SECONDARY SCHOOL,False,DAR ES SALAAM,2.425,,220.0,220.0,0.0,220.0,0.0,0.0,220.0,100.0,107.0,13.0,0.0,0.0,1000,30,33:1
s1220,MSAMALA SECONDARY SCHOOL,False,RUVUMA,2.653,,134.0,134.0,0.0,134.0,0.0,0.0,134.0,39.0,78.0,16.0,1.0,0.0,,,
s2359,MAGHABE SECONDARY SCHOOL,False,MBEYA,2.496,,42.0,42.0,0.0,42.0,0.0,0.0,42.0,14.0,28.0,0.0,0.0,0.0,600,25,24:1
s1469,MBONEA SECONDARY SCHOOL,False,DAR ES SALAAM,2.4048,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,,,
s1294,MSANGANI SECONDARY SCHOOL,False,PWANI,3.3095,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,3.0,4.0,0.0,0.0,,,
